0,1,2,3
ASN00086071,18700105,PRCP,0
ASN00086079,18700105,PRCP,0
ASN00086085,18700105,PRCP,0
ASN00088020,18700105,PRCP,0
ASN00089000,18700105,PRCP,0
ASN00089049,18700105,PRCP,0
ASN00090015,18700105,TMAX,211
ASN00090015,18700105,TMIN,128
AU000005901,18700105,TMAX,28
AU000005901,18700105,TMIN,-23
BE000006447,18700105,TMAX,96
BE000006447,18700105,TMIN,62
CA006101872,18700105,TMAX,-33
CA006101872,18700105,TMIN,-128
CA006101872,18700105,PRCP,0
CA006101872,18700105,SNOW,0
CA006106362,18700105,TMAX,-117
CA006106362,18700105,TMIN,-178
CA006106362,18700105,PRCP,51
CA006106362,18700105,SNOW,51
CA006110549,18700105,TMAX,-11
CA006110549,18700105,TMIN,-128
CA006110549,18700105,PRCP,0
CA006110549,18700105,SNOW,0
CA006111793,18700105,PRCP,38
CA006111793,18700105,SNOW,38
CA006122845,18700105,TMAX,-28
CA006122845,18700105,TMIN,-67
CA006122845,18700105,PRCP,0
CA006122845,18700105,SNOW,0
CA006137735,18700105,TMAX,-11
CA006137735,18700105,TMIN,-106
CA006137735,18700105,PRCP,0
CA006137735,18700105,SNOW,0
CA006139520,18700105,TMAX,-6
CA006139520,18700105,TMIN,-67
CA006139520,18700105,PRCP,0
CA006139520,18700105,SNOW,0
CA006148100,18700105,TMAX,-44
CA006148100,18700105,TMIN,-111
CA006148100,18700105,PRCP,76
CA006148100,18700105,SNOW,76
CA006150689,18700105,TMAX,-28
CA006150689,18700105,TMIN,-139
CA006150689,18700105,PRCP,0
CA006150689,18700105,SNOW,0
CA006153192,18700105,TMAX,-6
CA006153192,18700105,TMIN,-94
CA006153192,18700105,PRCP,0
CA006153192,18700105,SNOW,0
CA006158350,18700105,TMAX,17
CA006158350,18700105,TMIN,-156
CA006158350,18700105,PRCP,13
CA006158350,18700105,SNOW,13
CA006166416,18700105,TMAX,-33
CA006166416,18700105,TMIN,-189
CA006166416,18700105,PRCP,0
CA006166416,18700105,SNOW,0
CA007023240,18700105,PRCP,0
CA007023240,18700105,SNOW,0
CA008205698,18700105,TMAX,44
CA008205698,18700105,TMIN,-22
CA008205698,18700105,PRCP,25
CA008205698,18700105,SNOW,3
CE000043497,18700105,TMAX,289
CE000043497,18700105,TMIN,222
CE000434730,18700105,TMAX,181
CE000434730,18700105,TMIN,123
EI000003969,18700105,TMAX,77
EI000003969,18700105,TMIN,0
EI000003969,18700105,PRCP,0
EIE00101859,18700105,TMAX,78
EIE00101859,18700105,TMIN,50
EIE00101859,18700105,PRCP,84
ENE00175063,18700105,PRCP,16
EZE00100082,18700105,TMAX,0
EZE00100082,18700105,TMIN,-42
EZE00100082,18700105,PRCP,0
GME00122374,18700105,PRCP,45
GME00125218,18700105,TMAX,50
GME00125218,18700105,TMIN,18
GME00125218,18700105,PRCP,0
GME00125218,18700105,SNWD,0
HR000142360,18700105,PRCP,3
HRE00105189,18700105,PRCP,0
ITE00100550,18700105,TMAX,50
ITE00100550,18700105,TMIN,-20
ITE00100550,18700105,PRCP,0
ITE00100552,18700105,PRCP,0
ITE00100553,18700105,PRCP,0
ITE00100554,18700105,TMAX,28
ITE00100554,18700105,TMIN,-25
ITE00100554,18700105,PRCP,0
ITE00105250,18700105,PRCP,0
NLE00100499,18700105,PRCP,25
NLE00100503,18700105,PRCP,52
NLE00100510,18700105,PRCP,0
NLE00101991,18700105,PRCP,0
NLE00102079,18700105,PRCP,0
NLM00006235,18700105,PRCP,150
SF000208660,18700105,PRCP,39
SF000847010,18700105,PRCP,0
SW000002196,18700105,PRCP,69
SW000002361,18700105,PRCP,0
SW000002590,18700105,PRCP,8
SW000008525,18700105,PRCP,0
SW000010537,18700105,PRCP,65
SWE00100003,18700105,PRCP,0
SWE00100026,18700105,PRCP,0
SWE00137568,18700105,PRCP,0
SWE00137832,18700105,PRCP,11
SWE00138212,18700105,PRCP,31
SWE00138464,18700105,PRCP,121
SWE00138488,18700105,PRCP,89
SWE00139044,18700105,PRCP,19
SWE00140186,18700105,PRCP,0
SWE00140492,18700105,PRCP,66
SWM00002485,18700105,PRCP,0
SZ000006717,18700105,TMAX,-20
SZ000006717,18700105,TMIN,-52
UK000047811,18700105,TMAX,78
UK000047811,18700105,TMIN,-4
UK000047811,18700105,PRCP,0
UK000056225,18700105,TMAX,94
UK000056225,18700105,TMIN,8
UK000056225,18700105,PRCP,8
USC00023096,18700105,PRCP,0
USC00043157,18700105,TMAX,-6
USC00043157,18700105,TMIN,-128
USC00043157,18700105,PRCP,0
USC00053010,18700105,PRCP,0
USC00064757,18700105,PRCP,0
USC00064767,18700105,PRCP,0
USC00090840,18700105,PRCP,0
USC00134049,18700105,PRCP,0
USC00144559,18700105,PRCP,0
USC00264939,18700105,PRCP,0
USC00271682,18700105,TMAX,28
USC00271682,18700105,TMIN,-56
USC00271682,18700105,PRCP,0
USC00271682,18700105,SNOW,0
USC00288878,18700105,TMAX,22
USC00288878,18700105,TMIN,-17
USC00288878,18700105,PRCP,0
USC00288878,18700105,SNOW,0
USC00298072,18700105,PRCP,0
USC00300958,18700105,PRCP,0
USC00310288,18700105,PRCP,0
USC00361234,18700105,PRCP,0
USC00361920,18700105,PRCP,0
USC00413270,18700105,PRCP,0
USC00440755,18700105,PRCP,0
USC00474966,18700105,PRCP,0
USC00474966,18700105,TMAX,-11
USC00474966,18700105,TMIN,-144
USW00014767,18700105,PRCP,0
USW00014767,18700105,SNOW,0
USW00094728,18700105,TMAX,11
USW00094728,18700105,TMIN,-28
USW00094728,18700105,PRCP,0
USW00094728,18700105,SNOW,0
ASN00014016,18700106,PRCP,0
ASN00021014,18700106,PRCP,0
ASN00022801,18700106,PRCP,0
ASN00023000,18700106,PRCP,0
ASN00026005,18700106,PRCP,3
ASN00026020,18700106,PRCP,8
ASN00026026,18700106,PRCP,10
ASN00040214,18700106,PRCP,0
ASN00055020,18700106,PRCP,0
ASN00056207,18700106,PRCP,3
ASN00061055,18700106,PRCP,0
ASN00063004,18700106,PRCP,0
ASN00066007,18700106,PRCP,0
ASN00066062,18700106,TMAX,241
ASN00066062,18700106,TMIN,168
ASN00066062,18700106,PRCP,0
ASN00067015,18700106,PRCP,0
ASN00068066,18700106,PRCP,0
ASN00068140,18700106,PRCP,0
ASN00069015,18700106,PRCP,0
ASN00071010,18700106,PRCP,0
ASN00074124,18700106,PRCP,0
ASN00074128,18700106,TMAX,283
ASN00074128,18700106,TMIN,139
ASN00074128,18700106,PRCP,0
ASN00075048,18700106,PRCP,0
ASN00075080,18700106,PRCP,0
ASN00079042,18700106,PRCP,0
ASN00081003,18700106,PRCP,0
ASN00081022,18700106,PRCP,0
ASN00082051,18700106,PRCP,0
ASN00084016,18700106,PRCP,0
ASN00086071,18700106,TMAX,243
ASN00086071,18700106,TMIN,112
ASN00086071,18700106,PRCP,0
ASN00086079,18700106,PRCP,0
ASN00086085,18700106,PRCP,0
ASN00088020,18700106,PRCP,0
ASN00089000,18700106,PRCP,0
ASN00089049,18700106,PRCP,0
ASN00090015,18700106,TMAX,200
ASN00090015,18700106,TMIN,122
AU000005901,18700106,TMAX,0
AU000005901,18700106,TMIN,-16
BE000006447,18700106,TMAX,83
BE000006447,18700106,TMIN,24
CA006101872,18700106,TMAX,17
CA006101872,18700106,TMIN,-100
CA006101872,18700106,PRCP,51
CA006101872,18700106,SNOW,51
CA006106362,18700106,TMAX,-6
CA006106362,18700106,TMIN,-128
CA006106362,18700106,PRCP,0
CA006106362,18700106,SNOW,0
CA006110549,18700106,TMAX,-6
CA006110549,18700106,TMIN,-122
CA006110549,18700106,PRCP,0
CA006110549,18700106,SNOW,0
CA006111793,18700106,PRCP,38
CA006111793,18700106,SNOW,38
CA006122845,18700106,TMAX,6
CA006122845,18700106,TMIN,-78
CA006122845,18700106,PRCP,13
CA006122845,18700106,SNOW,13
CA006137735,18700106,TMAX,11
CA006137735,18700106,TMIN,-100
CA006137735,18700106,PRCP,0
CA006137735,18700106,SNOW,0
CA006139520,18700106,TMAX,28
CA006139520,18700106,TMIN,-78
CA006139520,18700106,PRCP,0
CA006139520,18700106,SNOW,0
CA006148100,18700106,TMAX,-11
CA006148100,18700106,TMIN,-94
CA006148100,18700106,PRCP,102
CA006148100,18700106,SNOW,102
CA006150689,18700106,TMAX,22
CA006150689,18700106,TMIN,-94
CA006150689,18700106,PRCP,0
CA006150689,18700106,SNOW,0
CA006153192,18700106,TMAX,22
CA006153192,18700106,TMIN,-94
CA006153192,18700106,PRCP,0
CA006153192,18700106,SNOW,0
CA006158350,18700106,TMAX,17
CA006158350,18700106,TMIN,-56
CA006158350,18700106,PRCP,3
CA006158350,18700106,SNOW,3
CA006166416,18700106,TMAX,6
CA006166416,18700106,TMIN,-139
CA006166416,18700106,PRCP,64
CA006166416,18700106,SNOW,64
CA007023240,18700106,PRCP,25
CA007023240,18700106,SNOW,25
CA008205698,18700106,TMAX,6
CA008205698,18700106,TMIN,-50
CA008205698,18700106,PRCP,18
CA008205698,18700106,SNOW,15
CE000043497,18700106,TMAX,294
CE000043497,18700106,TMIN,217
CE000434730,18700106,TMAX,192
CE000434730,18700106,TMIN,89
EI000003969,18700106,TMAX,100
EI000003969,18700106,TMIN,36
EI000003969,18700106,PRCP,83
EIE00101859,18700106,TMAX,67
EIE00101859,18700106,TMIN,44
EIE00101859,18700106,PRCP,161
ENE00175063,18700106,PRCP,13
EZE00100082,18700106,TMAX,8
EZE00100082,18700106,TMIN,-30
EZE00100082,18700106,PRCP,0
GME00122374,18700106,PRCP,51
GME00125218,18700106,TMAX,49
GME00125218,18700106,TMIN,18
GME00125218,18700106,PRCP,106
GME00125218,18700106,SNWD,0
HR000142360,18700106,PRCP,3
HRE00105189,18700106,PRCP,0
ITE00100550,18700106,TMAX,46
ITE00100550,18700106,TMIN,-5
ITE00100550,18700106,PRCP,0
ITE00100552,18700106,PRCP,0
ITE00100553,18700106,PRCP,0
ITE00100554,18700106,TMAX,22
ITE00100554,18700106,TMIN,5
ITE00100554,18700106,PRCP,11
ITE00105250,18700106,PRCP,0
NLE00100499,18700106,PRCP,54
NLE00100503,18700106,PRCP,79
NLE00100510,18700106,PRCP,26
NLE00101991,18700106,PRCP,57
NLE00102079,18700106,PRCP,43
NLM00006235,18700106,PRCP,20
SF000208660,18700106,PRCP,0
SF000847010,18700106,PRCP,0
SW000002196,18700106,PRCP,161
SW000002361,18700106,PRCP,0
SW000002590,18700106,PRCP,42
SW000008525,18700106,PRCP,94
SW000010537,18700106,PRCP,96
SWE00100003,18700106,PRCP,78
SWE00100026,18700106,PRCP,0
SWE00137568,18700106,PRCP,102
SWE00137832,18700106,PRCP,0
SWE00138212,18700106,PRCP,0
SWE00138464,18700106,PRCP,75
SWE00138488,18700106,PRCP,0
SWE00139044,18700106,PRCP,96
SWE00140186,18700106,PRCP,49
SWE00140492,18700106,PRCP,86
SWM00002485,18700106,PRCP,75
SZ000006717,18700106,TMAX,-32
SZ000006717,18700106,TMIN,-84
UK000047811,18700106,TMAX,78
UK000047811,18700106,TMIN,27
UK000047811,18700106,PRCP,0
UK000056225,18700106,TMAX,111
UK000056225,18700106,TMIN,56
UK000056225,18700106,PRCP,15
USC00023096,18700106,PRCP,0
USC00043157,18700106,TMAX,22
USC00043157,18700106,TMIN,-139
USC00043157,18700106,PRCP,0
USC00053010,18700106,PRCP,0
USC00064757,18700106,PRCP,0
USC00064767,18700106,PRCP,0
USC00090840,18700106,PRCP,0
USC00134049,18700106,PRCP,0
USC00144559,18700106,PRCP,0
USC00264939,18700106,PRCP,0
USC00271682,18700106,TMAX,39
USC00271682,18700106,TMIN,-83
USC00271682,18700106,PRCP,8
USC00271682,18700106,SNOW,0
USC00288878,18700106,TMAX,67
USC00288878,18700106,TMIN,-6
USC00288878,18700106,PRCP,41
USC00288878,18700106,SNOW,0
USC00298072,18700106,PRCP,0
USC00300958,18700106,PRCP,0
USC00310288,18700106,PRCP,0
USC00361234,18700106,PRCP,0
USC00361234,18700106,SNOW,25
USC00361920,18700106,PRCP,0
USC00413270,18700106,PRCP,0
USC00440755,18700106,PRCP,0
USC00474966,18700106,PRCP,0
USC00474966,18700106,TMAX,-122
USC00474966,18700106,TMIN,-156
USW00014767,18700106,PRCP,5
USW00014767,18700106,SNOW,0
USW00094728,18700106,TMAX,67
USW00094728,18700106,TMIN,-6
USW00094728,18700106,PRCP,15
USW00094728,18700106,SNOW,0
ASN00014016,18700107,PRCP,0
ASN00021014,18700107,PRCP,0
ASN00022801,18700107,PRCP,0
ASN00023000,18700107,PRCP,0
ASN00026005,18700107,PRCP,0
ASN00026020,18700107,PRCP,0
ASN00026026,18700107,PRCP,0
ASN00040214,18700107,PRCP,0
ASN00055020,18700107,PRCP,0
ASN00056207,18700107,PRCP,0
ASN00061055,18700107,PRCP,0
ASN00063004,18700107,PRCP,0
ASN00066007,18700107,PRCP,0
ASN00066062,18700107,TMAX,263
ASN00066062,18700107,TMIN,182
ASN00066062,18700107,PRCP,0
ASN00067015,18700107,PRCP,0
ASN00068066,18700107,PRCP,0
ASN00068140,18700107,PRCP,18
ASN00069015,18700107,PRCP,0
ASN00071010,18700107,PRCP,0
ASN00074124,18700107,PRCP,0
ASN00074128,18700107,TMAX,350
ASN00074128,18700107,TMIN,144
ASN00074128,18700107,PRCP,0
ASN00075048,18700107,PRCP,0
ASN00075080,18700107,PRCP,0
ASN00079042,18700107,PRCP,0
ASN00081003,18700107,PRCP,0
ASN00081022,18700107,PRCP,0
ASN00082051,18700107,PRCP,0
ASN00084016,18700107,PRCP,0
ASN00086071,18700107,TMAX,233
ASN00086071,18700107,TMIN,139
ASN00086071,18700107,PRCP,0
ASN00086079,18700107,PRCP,0
ASN00086085,18700107,PRCP,0
ASN00088020,18700107,PRCP,0
ASN00089000,18700107,PRCP,0
ASN00089049,18700107,PRCP,0
ASN00090015,18700107,TMAX,211
ASN00090015,18700107,TMIN,94
AU000005901,18700107,TMAX,63
AU000005901,18700107,TMIN,-15
BE000006447,18700107,TMAX,104
BE000006447,18700107,TMIN,41
CA006101872,18700107,TMAX,-17
CA006101872,18700107,TMIN,-183
CA006101872,18700107,PRCP,0
CA006101872,18700107,SNOW,0
CA006106362,18700107,TMAX,-167
CA006106362,18700107,TMIN,-228
CA006106362,18700107,PRCP,0
CA006106362,18700107,SNOW,0
CA006110549,18700107,TMAX,-83
CA006110549,18700107,TMIN,-167
CA006110549,18700107,PRCP,0
CA006110549,18700107,SNOW,0
CA006111793,18700107,PRCP,0
CA006111793,18700107,SNOW,0
CA006122845,18700107,TMAX,-61
CA006122845,18700107,TMIN,-89
CA006122845,18700107,PRCP,0
CA006122845,18700107,SNOW,0
CA006137735,18700107,TMAX,-50
CA006137735,18700107,TMIN,-94
CA006137735,18700107,PRCP,0
CA006137735,18700107,SNOW,0
CA006139520,18700107,TMAX,-72
CA006139520,18700107,TMIN,-144
CA006139520,18700107,PRCP,0
CA006139520,18700107,SNOW,0
CA006148100,18700107,TMAX,-89
CA006148100,18700107,TMIN,-106
CA006148100,18700107,PRCP,13
CA006148100,18700107,SNOW,13
CA006150689,18700107,TMAX,-89
CA006150689,18700107,TMIN,-178
CA006150689,18700107,PRCP,0
CA006150689,18700107,SNOW,0
CA006153192,18700107,TMAX,-56
CA006153192,18700107,TMIN,-106
CA006153192,18700107,PRCP,0
CA006153192,18700107,SNOW,0
CA006158350,18700107,TMAX,-56
CA006158350,18700107,TMIN,-117
CA006158350,18700107,PRCP,102
CA006158350,18700107,SNOW,102
CA006166416,18700107,TMAX,-44
CA006166416,18700107,TMIN,-217
CA006166416,18700107,PRCP,0
CA006166416,18700107,SNOW,0
CA007023240,18700107,PRCP,0
CA007023240,18700107,SNOW,0
CA008205698,18700107,TMAX,78
CA008205698,18700107,TMIN,-17
CA008205698,18700107,PRCP,122
CA008205698,18700107,SNOW,0
CE000043497,18700107,TMAX,294
CE000043497,18700107,TMIN,227
CE000434730,18700107,TMAX,194
CE000434730,18700107,TMIN,133
EI000003969,18700107,TMAX,108
EI000003969,18700107,TMIN,53
EI000003969,18700107,PRCP,29
EIE00101859,18700107,TMAX,72
EIE00101859,18700107,TMIN,50
EIE00101859,18700107,PRCP,122
ENE00175063,18700107,PRCP,25
EZE00100082,18700107,TMAX,52
EZE00100082,18700107,TMIN,-9
EZE00100082,18700107,PRCP,32
GME00122374,18700107,PRCP,24
GME00125218,18700107,TMAX,54
GME00125218,18700107,TMIN,28
GME00125218,18700107,PRCP,30
GME00125218,18700107,SNWD,0
HR000142360,18700107,PRCP,2
HRE00105189,18700107,PRCP,19
ITE00100550,18700107,TMAX,65
ITE00100550,18700107,TMIN,-5
ITE00100550,18700107,PRCP,0
ITE00100552,18700107,PRCP,19
ITE00100553,18700107,PRCP,0
ITE00100554,18700107,TMAX,29
ITE00100554,18700107,TMIN,-21
ITE00100554,18700107,PRCP,0
ITE00105250,18700107,PRCP,16
NLE00100499,18700107,PRCP,10
NLE00100503,18700107,PRCP,33
NLE00100510,18700107,PRCP,0
NLE00101991,18700107,PRCP,25
NLE00102079,18700107,PRCP,45
NLM00006235,18700107,PRCP,101
SF000208660,18700107,PRCP,0
SF000847010,18700107,PRCP,0
SW000002196,18700107,PRCP,215
SW000002361,18700107,PRCP,0
SW000002590,18700107,PRCP,14
SW000008525,18700107,PRCP,0
SW000010537,18700107,PRCP,0
SWE00100003,18700107,PRCP,0
SWE00100026,18700107,PRCP,0
SWE00137568,18700107,PRCP,0
SWE00137832,18700107,PRCP,0
SWE00138212,18700107,PRCP,16
SWE00138464,18700107,PRCP,23
SWE00138488,18700107,PRCP,0
SWE00139044,18700107,PRCP,8
SWE00140186,18700107,PRCP,0
SWE00140492,18700107,PRCP,53
SWM00002485,18700107,PRCP,2
SZ000006717,18700107,TMAX,-30
SZ000006717,18700107,TMIN,-68
UK000047811,18700107,TMAX,94
UK000047811,18700107,TMIN,17
UK000047811,18700107,PRCP,103
UK000056225,18700107,TMAX,89
UK000056225,18700107,TMIN,67
UK000056225,18700107,PRCP,8
USC00023096,18700107,PRCP,0
USC00043157,18700107,TMAX,17
USC00043157,18700107,TMIN,-117
USC00043157,18700107,PRCP,0
USC00053010,18700107,PRCP,0
USC00064757,18700107,PRCP,36
USC00064767,18700107,PRCP,48
USC00090840,18700107,PRCP,0
USC00134049,18700107,PRCP,0
USC00144559,18700107,PRCP,0
USC00264939,18700107,PRCP,0
USC00271682,18700107,TMAX,-33
USC00271682,18700107,TMIN,-67
USC00271682,18700107,PRCP,0
USC00271682,18700107,SNOW,0
USC00288878,18700107,TMAX,-6
USC00288878,18700107,TMIN,-22
USC00288878,18700107,PRCP,0
USC00288878,18700107,SNOW,0
USC00298072,18700107,PRCP,0
USC00300958,18700107,PRCP,0
USC00300958,18700107,SNOW,0
USC00310288,18700107,PRCP,0
USC00361234,18700107,PRCP,0
USC00361920,18700107,PRCP,0
USC00413270,18700107,PRCP,0
USC00440755,18700107,PRCP,0
USC00474966,18700107,PRCP,165
USC00474966,18700107,TMAX,-89
USC00474966,18700107,TMIN,-167
USW00014767,18700107,PRCP,0
USW00014767,18700107,SNOW,0
USW00094728,18700107,TMAX,17
USW00094728,18700107,TMIN,-33
USW00094728,18700107,PRCP,28
USW00094728,18700107,SNOW,0
ASN00014016,18700108,PRCP,0
ASN00021014,18700108,PRCP,0
ASN00022801,18700108,PRCP,0
ASN00023000,18700108,PRCP,0
ASN00026005,18700108,PRCP,3
ASN00026020,18700108,PRCP,0
ASN00026026,18700108,PRCP,10
ASN00040214,18700108,PRCP,0
ASN00055020,18700108,PRCP,0
ASN00056207,18700108,PRCP,10
ASN00061055,18700108,PRCP,0
ASN00063004,18700108,PRCP,0
ASN00066007,18700108,PRCP,0
ASN00066062,18700108,TMAX,281
ASN00066062,18700108,TMIN,183
ASN00066062,18700108,PRCP,0
ASN00067015,18700108,PRCP,0
ASN00068066,18700108,PRCP,0
ASN00068140,18700108,PRCP,3
ASN00069015,18700108,PRCP,0
ASN00071010,18700108,PRCP,0
ASN00074124,18700108,PRCP,0
ASN00074128,18700108,TMAX,311
ASN00074128,18700108,TMIN,149
ASN00074128,18700108,PRCP,0
ASN00075048,18700108,PRCP,0
ASN00075080,18700108,PRCP,0
ASN00079042,18700108,PRCP,0
ASN00081003,18700108,PRCP,0
ASN00081022,18700108,PRCP,0
ASN00082051,18700108,PRCP,0
ASN00084016,18700108,PRCP,0
ASN00086071,18700108,TMAX,265
ASN00086071,18700108,TMIN,113
ASN00086071,18700108,PRCP,0
ASN00086079,18700108,PRCP,0
ASN00086085,18700108,PRCP,0
ASN00088020,18700108,PRCP,0
ASN00089000,18700108,PRCP,0
ASN00089049,18700108,PRCP,0
ASN00090015,18700108,TMAX,206
ASN00090015,18700108,TMIN,172
AU000005901,18700108,TMAX,66
AU000005901,18700108,TMIN,16
BE000006447,18700108,TMAX,97
BE000006447,18700108,TMIN,62
CA006101872,18700108,TMAX,-139
CA006101872,18700108,TMIN,-194
CA006101872,18700108,PRCP,25
CA006101872,18700108,SNOW,25
CA006106362,18700108,TMAX,-133
CA006106362,18700108,TMIN,-222
CA006106362,18700108,PRCP,13
CA006106362,18700108,SNOW,13
CA006110549,18700108,TMAX,-44
CA006110549,18700108,TMIN,-161
CA006110549,18700108,PRCP,0
CA006110549,18700108,SNOW,0
CA006111793,18700108,PRCP,13
CA006111793,18700108,SNOW,13
CA006122845,18700108,TMAX,-50
CA006122845,18700108,TMIN,-111
CA006122845,18700108,PRCP,0
CA006122845,18700108,SNOW,0
CA006137735,18700108,TMAX,-61
CA006137735,18700108,TMIN,-117
CA006137735,18700108,PRCP,102
CA006137735,18700108,SNOW,102
CA006139520,18700108,TMAX,-72
CA006139520,18700108,TMIN,-133
CA006139520,18700108,PRCP,15
CA006139520,18700108,SNOW,15
CA006148100,18700108,TMAX,-72
CA006148100,18700108,TMIN,-111
CA006148100,18700108,PRCP,25
CA006148100,18700108,SNOW,25
CA006150689,18700108,TMAX,-89
CA006150689,18700108,TMIN,-139
CA006150689,18700108,PRCP,97
CA006150689,18700108,SNOW,97
CA006153192,18700108,TMAX,-56
CA006153192,18700108,TMIN,-139
CA006153192,18700108,PRCP,51
CA006153192,18700108,SNOW,51
CA006158350,18700108,TMAX,-50
CA006158350,18700108,TMIN,-122
CA006158350,18700108,PRCP,8
CA006158350,18700108,SNOW,8
CA006166416,18700108,TMAX,-56
CA006166416,18700108,TMIN,-150
CA006166416,18700108,PRCP,46
CA006166416,18700108,SNOW,46
CA007023240,18700108,PRCP,51
CA007023240,18700108,SNOW,51
CA008205698,18700108,TMAX,33
CA008205698,18700108,TMIN,-28
CA008205698,18700108,PRCP,13
CA008205698,18700108,SNOW,0
CE000043497,18700108,TMAX,261
CE000043497,18700108,TMIN,217
CE000434730,18700108,TMAX,147
CE000434730,18700108,TMIN,122
EI000003969,18700108,TMAX,81
EI000003969,18700108,TMIN,29
EI000003969,18700108,PRCP,65
EIE00101859,18700108,TMAX,78
EIE00101859,18700108,TMIN,44
EIE00101859,18700108,PRCP,41
ENE00175063,18700108,PRCP,9
EZE00100082,18700108,TMAX,69
EZE00100082,18700108,TMIN,32
EZE00100082,18700108,PRCP,1
GME00122374,18700108,PRCP,6
GME00125218,18700108,TMAX,99
GME00125218,18700108,TMIN,34
GME00125218,18700108,PRCP,0
GME00125218,18700108,SNWD,0
HR000142360,18700108,PRCP,0
HRE00105189,18700108,PRCP,0
ITE00100550,18700108,TMAX,54
ITE00100550,18700108,TMIN,-5
ITE00100550,18700108,PRCP,0
ITE00100552,18700108,PRCP,4
ITE00100553,18700108,PRCP,0
ITE00100554,18700108,TMAX,20
ITE00100554,18700108,TMIN,9
ITE00100554,18700108,PRCP,32
ITE00105250,18700108,PRCP,1
NLE00100499,18700108,PRCP,16
NLE00100503,18700108,PRCP,32
NLE00100510,18700108,PRCP,63
NLE00101991,18700108,PRCP,47
NLE00102079,18700108,PRCP,12
NLM00006235,18700108,PRCP,5
SF000208660,18700108,PRCP,0
SF000847010,18700108,PRCP,0
SW000002196,18700108,PRCP,0
SW000002361,18700108,PRCP,437
SW000002590,18700108,PRCP,13
SW000008525,18700108,PRCP,48
SW000010537,18700108,PRCP,12
SWE00100003,18700108,PRCP,40
SWE00100026,18700108,PRCP,0
SWE00137568,18700108,PRCP,28
SWE00137832,18700108,PRCP,20
SWE00138212,18700108,PRCP,19
SWE00138464,18700108,PRCP,126
SWE00138488,18700108,PRCP,67
SWE00139044,18700108,PRCP,28
SWE00140186,18700108,PRCP,0
SWE00140492,18700108,PRCP,0
SWM00002485,18700108,PRCP,1
SZ000006717,18700108,TMAX,-13
SZ000006717,18700108,TMIN,-36
UK000047811,18700108,TMAX,72
UK000047811,18700108,TMIN,24
UK000047811,18700108,PRCP,55
UK000056225,18700108,TMAX,72
UK000056225,18700108,TMIN,44
UK000056225,18700108,PRCP,62
USC00023096,18700108,PRCP,0
USC00043157,18700108,TMAX,28
USC00043157,18700108,TMIN,-117
USC00043157,18700108,PRCP,0
USC00053010,18700108,PRCP,0
USC00064757,18700108,PRCP,0
USC00064767,18700108,PRCP,0
USC00090840,18700108,PRCP,0
USC00134049,18700108,PRCP,0
USC00144559,18700108,PRCP,0
USC00264939,18700108,PRCP,0
USC00271682,18700108,TMAX,-44
USC00271682,18700108,TMIN,-106
USC00271682,18700108,PRCP,30
USC00271682,18700108,SNOW,76
USC00288878,18700108,TMAX,22
USC00288878,18700108,TMIN,-44
USC00288878,18700108,SNOW,13
USC00298072,18700108,PRCP,0
USC00300958,18700108,PRCP,64
USC00300958,18700108,SNOW,0
USC00310288,18700108,PRCP,0
USC00361234,18700108,PRCP,76
USC00361234,18700108,SNOW,13
USC00361920,18700108,PRCP,0
USC00413270,18700108,PRCP,0
USC00440755,18700108,PRCP,0
USC00474966,18700108,PRCP,0
USC00474966,18700108,TMAX,-167
USC00474966,18700108,TMIN,-228
USW00014767,18700108,PRCP,0
USW00014767,18700108,SNOW,0
USW00094728,18700108,TMAX,11
USW00094728,18700108,TMIN,-78
USW00094728,18700108,PRCP,25
USW00094728,18700108,SNOW,25
ASN00014016,18700109,PRCP,0
ASN00021014,18700109,PRCP,0
ASN00022801,18700109,PRCP,0
ASN00023000,18700109,PRCP,0
ASN00026005,18700109,PRCP,3
ASN00026020,18700109,PRCP,0
ASN00026026,18700109,PRCP,0
ASN00040214,18700109,PRCP,0
ASN00055020,18700109,PRCP,0
ASN00056207,18700109,PRCP,0
ASN00061055,18700109,PRCP,0
ASN00063004,18700109,PRCP,0
ASN00066007,18700109,PRCP,0
ASN00066062,18700109,TMAX,223
ASN00066062,18700109,TMIN,185
ASN00066062,18700109,PRCP,0
ASN00067015,18700109,PRCP,0
ASN00068066,18700109,PRCP,0
